Age,Annual Income,Spending Score,House Price
62.597620250906665,91608.49805840736,39.18021028783218,1351258.5288916961
63.38470555450429,72739.56296406974,8.26446058463382,1106395.8561295406
55.994675361473675,47582.95429236292,81.46027489372699,707083.9741038473
32.31684715114842,91491.89192723847,58.38342645342472,1393751.5704539558
22.590589358300043,43321.35425209539,24.340389773493733,658219.1686992595
50.15895224607137,65016.923467376226,89.57343625893412,988849.5237863129
38.68716720576126,27978.477787510594,5.480573073184594,426360.51645982533
23.735797037704604,93756.45041062002,20.980141211578527,1438150.7502573642
41.2733147752297,31261.636621697067,75.45264585278024,481285.49202711036
19.616260492415265,37991.744458432586,71.22841510067903,560963.855201364
60.73805889770276,64650.732650257196,29.637897678723323,977342.6713892551
30.162659135200794,81127.44001703852,7.140462659925529,1214835.605987609
49.13854736463715,69548.10447490391,85.94972915026943,1051960.9507275969
32.650420576202315,38570.7130240125,32.05606616892035,575491.8053186133
42.44319699535711,20075.443402199227,20.375628077898256,293019.8682920157
43.69538312913414,80572.04642459514,52.090120413736734,1218003.0944551874
26.68815940969977,98816.5860728875,91.11249272896228,1488631.4652597406
63.57047750493425,84793.04962448723,5.311111206494159,1298810.5660432747
54.43124269797239,56816.52945252923,76.81460471505788,849493.1366322619
62.15645025351689,92301.38091192853,57.674849565932185,1350525.201231557
60.056885470099495,52787.813849468,43.119462538629875,790140.3606274548
46.101299004121,61994.7267394774,74.66396396640094,902853.2989038707
61.32808904608649,58170.38139165466,96.6166180197216,886482.4412472122
22.159147596440217,55809.909813242,23.69141490510641,808892.2801076185
27.211194533699825,82015.26154351246,15.221089142139842,1215733.6138497419
20.12568257879529,62141.51258155936,91.37529277704701,930077.256383681
33.29052554587342,45337.36976201729,67.22635466827306,716272.4637809411
36.26783261540565,40652.653412678264,44.36061613463463,593694.6772020296
30.753404493373107,23019.78535739467,57.75269745616403,350852.41406878555
56.95066293014068,66655.61295064367,74.81577661244816,1017003.2324281016
34.76740635459869,38396.913232082734,77.530157971866,610982.583609201
31.203921955306896,31850.713761310646,92.06952390107749,498628.64067364094
43.50671590843768,72306.39710621422,43.257436100666645,1111909.162784947
24.623438573813843,74496.7406257239,30.047680091920107,1139983.4849486274
55.703258095439864,80172.39138061328,64.32676241219434,1183960.443862231
21.50388025294923,60286.151707087316,42.15706202867351,916701.1564951801
64.3836860202243,91524.36841631093,59.865246940948815,1395482.5821483105
54.2955041569429,94907.42027185822,42.57859404713907,1410024.2533259625
27.339637032106104,84589.67518339914,16.146582881139274,1262523.3265868279
18.25953950480931,70847.47856065497,47.473248414236885,1051830.9279023316
56.326687137377206,44297.67628729509,69.40086437216225,685480.8709001609
51.222295160838,98635.5937296177,80.12909695909734,1483660.5064892913
52.2633368979264,41930.89337535507,49.83930140285813,628069.1161126032
54.24970629423945,36212.553759234484,17.358551130829692,523097.4051183999
21.480098631502248,55372.32910292662,42.054083255293726,834451.8524663384
34.847889241580816,24547.245656991076,78.84309895532813,362205.39664758695
23.445845797681095,98279.55717374326,41.87306779109021,1484294.607369409
58.565861016152894,67074.68451331399,69.95654856681801,988846.5823369623
47.29501196089522,64556.16733313402,51.21415448613089,977373.5853067433
33.55220716807451,72463.7023919776,24.881089385830272,1083512.0425413682
20.98724246344311,59761.891822176534,79.81890029428436,876652.3112425795
32.61616912063612,22565.081367563325,9.337131952998016,317256.7014470933
33.28361613525711,68984.90310723174,52.96413799275991,1016565.9750093749
52.29149038188901,77293.91015651445,21.68021239009709,1160803.5861027248
47.96520115369502,53339.92484992425,7.63949722559619,807998.4334476708
59.69899890108735,80583.64576569543,50.790459771241636,1219748.1491219858
40.194101482611615,38160.10394707365,50.456653437557435,583954.5585754997
23.62092955910018,37702.12728529472,70.98318926589636,555597.6533554278
51.522504999480766,32913.35901500592,74.73031861213859,520383.6684369871
53.75689728499418,49759.580783132944,73.05135738059678,743086.770199681
44.38002828576632,87760.96283112669,41.54631455875875,1330861.2379509525
54.235457457864364,86232.96497192515,63.53728893542969,1295753.7204835794
41.20839302912637,50625.9366370803,58.11757902175207,772313.5581205566
42.56844298095372,67129.49887841893,42.73461385557504,1008081.6062831953
38.09442786285183,77665.30531799325,60.12405672441333,1178233.2215800185
19.194698956972474,39296.54197024184,94.77753979391998,594492.2991455907
23.07089706868531,33451.28687157977,20.09648062445636,523276.8234573971
19.47717172727651,97767.67945698489,90.6714374827671,1455336.262707822
47.911289329397675,69404.58505676949,6.292095884336638,1011150.0620270248
32.774731110587354,98513.25774669311,31.530532077264404,1463559.4651228206
41.90282248474103,47020.478970578326,29.526379612541295,732104.581088283
60.655624274526375,76242.53599793052,63.01014568020967,1146153.4198139485
29.716734769997124,37808.29092329902,13.991270225951741,574262.7771081165
37.2879973826746,40896.013701913034,88.35241357213562,597740.3532215945
53.51090351152329,60952.16970156992,83.02658943803908,921128.7290616696
28.753513778106257,45569.450040645694,65.5545161488425,668373.0328660125
21.618055761953272,33409.725107246755,46.382969347427576,488846.43166526576
31.618318286947098,41030.45615914608,93.36264817206576,612723.3519135831
25.577400500938207,22859.871557269173,83.24390891733503,357055.7925208899
61.695789660100935,76353.88971819893,50.432199660043246,1161962.255282435
55.9816578395276,59369.33256686893,70.48546209097681,907680.703040186
47.7699765559899,27539.445312362048,57.126065265788775,386807.69715010317
58.958647738822734,33735.519450279295,59.20628160043819,511489.0882237724
55.77258761425838,28202.76304901152,33.766630874309655,424663.5349436606
26.768792767643685,69007.42466207012,46.74637585786478,1009735.4095370991
59.950272929028955,27536.829088999504,8.734021648184676,418971.61439872684
43.34908537003558,80342.58664281729,36.37752047479466,1205563.7461472244
55.94968729271094,21640.873545631293,69.88702302085305,340403.1134997543
60.11629109640418,39950.06303967137,95.36838702011245,606477.0500308305
32.9461633236776,91253.33407135257,96.34334716353901,1363143.0620978603
23.172440452800807,77482.50544977968,56.016564043364276,1185984.5551603627
28.71295263947126,25837.466634055017,61.05560292914863,348424.4590217175
38.074066065434046,85690.08835881438,19.386397364595783,1289446.763474278
56.446693998357176,59442.809723216385,69.83550270125954,861941.5941483907
58.454337413048144,87742.64217350633,7.9952204747642375,1303480.310552603
18.326750134965963,68059.18195603148,29.183882894145007,1036567.2709020089
42.00512322114559,74546.6425626287,67.16797138125878,1098135.7400628258
37.61831714799261,99480.12483165665,31.72070302280544,1469103.699272251
28.439067092124322,38586.84367392145,5.934840537330977,631725.9454480555
23.633672264683092,69915.64598091107,83.35517052574542,1026785.2454079095
33.86791305597051,56825.71120459187,31.722670706321743,890734.7652611971
62.3167560838884,23156.156233815316,7.247417261009164,349521.4677764834
33.19053780497549,21157.651320229204,8.404028285783653,312200.0927527083
42.38315922193821,29538.286225428696,25.924121080086607,459833.8527854139
51.04189106807336,71927.33924308384,18.623578774931097,1111152.3890678287
35.09059131182681,65373.04703307138,77.65571166023493,963025.2525670223
63.67375788788515,64274.364893098194,32.84672062003641,959547.2151807811
63.23502286227923,22548.541002260805,80.66488271894342,360797.8599562199
29.833767903792115,57544.23970880057,18.210753784492127,874221.8195595865
41.37067977694211,93969.82542740228,49.795038774864295,1436999.4448216313
32.14128056138817,51807.34954485173,69.11567622175976,792733.8950670253
31.38750323574098,69993.7975830765,65.54709453271963,1091385.318961488
19.733686525663042,82385.49404985149,60.51181158309661,1244551.519589702
46.64952369705515,82714.022331351,92.55733859118581,1250613.053173855
41.625914091756485,61542.40659162171,23.62398962296769,934986.7854555591
20.4195013087495,88636.1556321869,49.878201241748435,1331896.7524613598
31.09638381912074,51310.247469099755,88.51526245716846,791926.4190507061
60.688496640432724,91095.45718278387,8.711482793920547,1376779.5671854229
29.2594088613477,39218.17331164362,6.532938557054449,609328.7939461707
24.810058988287487,42417.31255924568,24.09692646827085,660397.7860510513
41.004279733045465,24249.64993592009,63.66910073426383,377723.8854673384
64.32557134319823,83646.54692338263,26.72808301853088,1270375.7860488554
29.37659776104052,53364.418898616444,19.8337484970711,785553.4537049263
49.590370728076294,38329.329112911924,46.42142922047091,569428.7686445632
53.79612192044973,38543.22220932637,61.74620880817174,600553.9634189147
29.168964567642785,92111.99529833865,25.6072129946573,1415444.2427571265
52.2261683847574,86713.32803688294,30.768427485650463,1267413.5777269246
35.2858072378049,64282.47082857467,61.74237117633987,958232.6575559699
47.718374037898236,69288.86403325768,94.62810377695581,1045282.5562875371
47.775896405762055,57946.04564402328,67.79943101637073,857082.9543827934
43.181410151513646,51333.32343030471,78.50751021487143,758981.2726724521
22.24361919255719,93238.15049746651,37.31419938079141,1413293.0911297994
57.25921729269418,30049.016281624165,27.95318157906214,487935.3557807181
33.07666305367158,53475.74317729824,45.97250657705963,766830.4431635676
26.76636998879315,47564.95263903003,80.90615004245569,715332.4303057045
19.916431653073904,59852.05762009187,46.173664537265026,912245.6354537166
45.77196832984737,56610.54996361401,84.82581547019625,870220.2485815135
49.84552500658727,61511.16253208651,98.88842608881758,934548.4400927444
18.77962795960924,31193.518178159527,8.130639907303298,508318.6199507113
42.06837374006621,61051.32012106217,5.495605452286665,921768.617419849
28.645301434303086,39393.50511097687,15.80938058842282,622428.8854868381
48.323121149244145,34746.5079190553,39.052597897700274,513753.49659040256
26.195222163234597,25186.737502895296,13.973178705397808,384222.6736968388
50.4740736908159,81012.20470049127,87.19578328425685,1196433.5097283
36.176561276125256,54195.3536685248,3.2914788516793165,836309.3594516132
62.02630947062652,70131.49466494066,32.26347891724643,1055183.8258159927
24.463484374861682,78207.46746437947,19.28476831992633,1185513.0680598386
34.030118499362146,74345.33322508428,93.2223936855957,1114252.9269355566
23.333255498307686,57640.057527174584,67.27861948411277,881562.7654957821
61.46060005909245,51031.882316138384,91.29099538868607,779041.5202197818
59.234949608906106,50076.792771253095,97.26054232072894,736851.2124654613
30.123256502612314,71203.90375440451,50.21272612405955,1054624.4402294336
49.019250163606415,59583.54839534987,24.1975916967546,898688.0438250571
56.40944340945715,87930.57983908085,20.17914983346234,1337714.2711684406
44.094438145174735,89976.15874613696,23.068967306898212,1392341.236635783
42.8935771827323,33644.83024052148,71.15073745457829,516161.20651296404
29.36705767232123,30898.692123658053,5.004127084177073,488924.68048136483
22.375830086877265,70432.07408287996,6.084746230238772,1029447.8508487848
60.169140623806356,44098.05984498235,61.20615129593185,707331.7060696529
60.31964868667653,21485.65750120791,64.56365752700324,340001.78322756925
47.7557684918436,91091.41354903641,66.86102950792355,1370856.6706972888
33.93440017928893,38152.06137950466,37.816169954270535,574326.3437452043
34.41285000679506,94342.45213486472,80.78854398270116,1398336.914565859
52.11991690690125,77394.7560702603,53.82883418493514,1150016.8043085702
60.16418221777112,81012.27919291874,11.441097370932525,1258994.542358627
59.69306194046051,36116.919663452834,79.91283139966718,527570.636805477
54.65415065530832,38735.55404934503,95.35371084077538,566414.4970894016
48.17548736925153,61701.42030592526,6.943594987233509,916958.6497410599
21.954578354767296,33767.98821198897,39.74378253135741,487775.7539041568
25.596549562446846,44434.53541464258,49.264088438640016,672080.1282121735
60.232046860772726,45716.99823582436,15.500605247753377,713135.5042592778
46.502165804000725,32770.39466022113,86.90318583050484,484811.09503591625
18.432261425981594,36414.62667161286,29.130814844114358,523937.23709323624
22.76916251470351,83084.14736066053,78.51784545387785,1257327.128295348
49.18458314807862,33375.66836378147,67.42845372080329,505011.3845346066
18.23789444077228,22276.5913475138,60.20653642423532,359385.74015874724
25.557978416622436,70348.39541031508,20.022142020958885,1051391.3449528469
43.79048810022955,98078.649551396,22.849648534539664,1471414.5125594088
50.519074291556585,46497.10516984971,5.687492069910363,699971.1609997959
48.64217919662222,29492.456255700185,24.830530548444372,449653.34783853864
28.540657544646308,65630.98602940247,35.198917336590895,981898.9634693317
51.47242340333418,92508.33688765169,83.48138508238011,1382046.8953878887
29.150707112349604,82724.9423862783,37.272874004765725,1209158.089167661
33.293785813485584,69801.26947301728,75.70755649379504,1041044.2357709917
53.085096040547135,45204.51972860795,44.50478584825327,697903.1122511597
48.53274625521909,63350.413862097594,78.70196288739496,972746.4457813939
57.91350029322636,27299.587304340428,97.65088844326695,405650.6840962127
48.90780593811614,74315.6339424536,24.74431424770043,1146213.3071598203
44.71050435676717,78007.68151181206,86.37181958442373,1174988.2462867415
22.402714087920344,97202.5298327935,62.56058454427169,1436505.047196463
35.282642743793375,40831.788699605735,81.91213189727682,584781.9757924388
30.464511281041098,21476.513523441812,65.50700432451272,351817.50641683216
29.467513238816927,63648.67715417205,42.97100122014086,952564.7579397474
63.731496073364944,76543.24035174516,23.579419004737247,1129504.6297754596
36.47559305933774,83232.59807063904,7.933487307785337,1208668.2035614685
59.92618809332433,35499.11464198485,54.01631808161098,530171.6592932031
47.66351542187135,40940.22952296189,99.0422833581597,627675.0951785743
55.356131266457474,61007.27402138371,74.06613869640641,906708.8487524961
41.62394337594403,46448.06479760015,33.40720859850264,681072.3081950843
45.11448257743888,88840.9189269956,82.89327520858679,1327077.4133585738
41.148331609486604,57900.81229909762,77.12941601746425,898787.5081854562
27.17642042650809,83966.29152816025,28.88194354199222,1236906.504773165
51.95524941729075,66449.5808385883,2.416441489629234,989429.2444645471
31.19630103472022,81847.21132936896,12.69810121486101,1257235.2877432336
19.14285042227833,46613.83892242591,87.85331284089371,714282.5381290865
48.33719790763689,86513.32975442489,83.8197404951823,1306765.8745710289
26.324201932131302,41965.78524408172,30.22569108695788,621781.0979722221
62.20155346458697,63687.90464026327,29.234347202157622,961550.6814286034
62.83464311912161,37120.56905390994,79.49363372314464,551680.3008707742
60.99862634036108,58042.12173009547,93.83600951964678,859054.0895934205
35.39745891200589,45454.01676069625,78.1345884229624,665563.076493529
18.72646097685677,41336.274450977144,60.95228902604539,640913.2933018757
61.63097244162309,97358.801442243,25.024463682848648,1464790.2087137385
38.124654970913774,32805.92843893845,53.04904349543081,503760.44800983975
63.43277649505247,82986.06699659163,24.117674000733196,1253458.796429853
63.29013892319488,98733.1967586572,80.99313058958059,1495449.229325257
58.09144440696592,21592.118699206225,39.309146872255994,324368.3191324452
31.83909792727053,75922.1931233676,83.53602448240859,1134518.1388086954
36.09959324429049,40232.944444502966,38.779312580289805,592549.556012165
58.00342356129227,23239.025946264355,82.59079111478924,325886.040761436
32.89533424234505,52231.16631653046,33.99846370135895,766355.784677922
25.966159094246347,94817.42481367,44.57313775714931,1420212.679373988
44.16965933554246,20941.207549359813,61.9333535149231,287499.0201450431
61.9992743855567,67030.85535438254,7.958473788961949,983437.104976873
50.71340044372373,60111.71828762595,94.87249911973097,928025.7061715301
44.792874994200155,89870.7331496838,57.786972826256516,1357992.5156922748
22.56729520722612,26720.137161650055,51.27418145438943,396990.9958127527
46.90533965486098,74522.08239093202,84.1000031408713,1168731.7784386203
64.53253095490038,74408.77587466218,86.71051025978593,1088811.9690552212
24.58394871611663,73526.40134898266,52.703780048372586,1127654.0852511376
42.36149366109562,95386.75959480296,92.79897025357009,1433995.6872030671
59.236534380613904,85847.00232055044,7.409038841571582,1308998.340610319
52.81612503444761,23357.81809948048,12.209353432870536,358074.5070879678
50.7597398267776,57686.628056361056,60.082034771429576,833362.1169987784
51.016751947394134,51836.24449610668,36.052520317564785,784963.0443122507
34.89608410732849,44811.77768726417,46.958291452730684,684236.7432428278
31.798816680431187,56106.93801232778,33.47984257181949,803082.3523812328
56.03997430749014,50735.534794078194,41.067805833048624,805474.3875302857
56.0753295499215,54586.711990293225,82.44198836748365,830585.5850333531
58.752398973264874,98340.9492486914,59.75414378557616,1494141.5175228335
60.92230597015415,27090.63797996646,99.73711037906632,388658.20496767224
42.03309274646408,93778.46958709839,78.90104058427534,1425909.725176853
41.57126585029838,58418.93707768214,28.092959156080838,903489.8580149962
55.51987341143843,69899.3796399633,27.170166654942925,1059117.2578963207
48.54830474655496,86414.6373294155,34.25392874158371,1301517.6118182829
50.992443231112055,48837.04233194044,84.48268858412652,720193.7969134494
55.40225546349675,54433.75264703735,3.701477414405994,817736.1739045286
59.830251065425614,52761.47842229712,23.787946608254515,786779.8885599254
33.88577237202218,49978.481802860784,90.58692361408242,766455.9975144857
35.65239877407737,94042.3457317516,64.34974717224195,1398994.1914616667
22.417151172520843,86314.39129544096,23.457862454604584,1311233.055373411
45.17916662682018,28719.999189038088,22.695351855025454,419472.06824724644
19.689286868446878,28649.868198167685,86.39919207418362,429697.86475799937
39.88310685222562,54229.56118823929,89.4819933194276,831163.1368323681
43.504297831256096,27892.590138624724,26.356978005249413,409747.9606579626
31.467438850029367,69527.44762168957,42.630525449576695,1061237.1184933959
45.7691632467435,31495.328580938713,83.6249781242034,488947.50349997554
19.433511747135324,61789.86111734409,77.32973642237866,926623.2384100938
19.75536487121308,20577.59576029742,81.57769455004237,337097.1540802892
56.66222635100394,45327.707873011736,52.32142088800891,687037.9271982283
34.92896014632936,74175.25789381244,91.24335578221213,1140023.688540357
23.971844094638584,58723.115218227875,33.26920285148909,921955.7452119081
42.54543322257581,98261.55887991904,16.510541300404284,1474522.8170969852
54.18969699563471,89928.30368529687,71.16450092392161,1367365.5519299572
28.14358829235163,48725.662323452096,54.39608718468274,723415.0122282475
47.275852363493016,23638.92331778197,85.60399111213862,339400.3201002005
22.011330854707097,87650.1040092015,9.03476566334678,1316062.4802988411
20.42904089492456,92898.74482517371,84.52554794036861,1371433.4571915655
42.973667683702956,85650.19147352294,30.036170667673396,1271430.453186735
43.409850715675006,30235.99527358119,65.83071104965012,470802.679597296
47.95920537041571,99833.21075298302,4.972750118747323,1492704.7730394728
52.126292684965094,40686.73772422191,61.34854833405647,630032.6105326156
63.86504773473913,77936.39302466961,72.00989722954625,1180672.7846077415
42.26611637015618,92642.79010685772,37.506271236056406,1432087.5940069498
33.17895422823856,38854.96914645676,22.325659820951884,598643.0724506546
55.373751154129074,92660.68437416528,54.22543698375096,1417748.364529607
30.729115809317488,44758.526335589355,83.48588963912901,684722.8794544844
38.6316567731649,98113.05779072449,33.03118847136843,1483310.0534501602
21.6874499230865,42500.80163043797,25.994460454606678,666023.5597980667
19.191484940526504,96274.86598062681,28.61459555513108,1462690.8538761127
63.24447548986248,24283.572071413993,94.96408313874977,374087.29808525706
57.29106566407367,76741.76093358504,36.56841466069141,1160812.4179790108
50.710787686403805,62568.890706960294,1.3568197489404303,954805.0547178767
37.220788387470684,58230.166169818454,78.38643958800235,865397.2300419537
26.14483304332975,37879.5451404672,70.22820473820363,559178.6361146673
25.352541005541045,76447.66318211936,13.72825819569392,1180476.5917893045
29.76141621373598,35264.75931570457,98.50552066435634,571557.2771749059
43.813653241187666,64227.34367878146,61.19816624520601,950270.6425459305
51.58600836690293,40259.62904322006,50.57716960311954,596030.407083176
49.029276705733366,96449.71038250849,38.839707494666214,1475086.4048947676
31.15689315645931,22290.495506852225,89.96860280080016,350339.4013971959
62.87866819117012,35978.262408898925,25.152384660437765,558831.284921814
52.68115508470112,39384.84851099581,29.291121121770285,614231.5651128453
44.05464046803583,53125.426061425314,13.118669861970123,797507.2940911786
46.750875073014555,38618.419349604286,76.15279046284175,591343.1974945982
37.72120293410613,59307.92722150282,59.959378760179476,900039.963365845
29.6433565065544,89797.24186068312,61.297550756195335,1335085.2294704032
34.7307158966093,76965.07371273366,22.6285726709269,1166125.2317142852
53.61876719182535,66396.95844280889,65.4656705235813,1026244.778237045
18.676493965598524,27120.254238614372,76.78038627743953,405307.9137420043
23.455414103825063,75519.36867114205,36.43096454184324,1141076.4691829877
20.162124175022377,33313.142744875186,80.33336725220951,509032.9407350951
19.914253708991595,82909.39087693584,35.53026826467007,1243146.714682422
58.20664744851734,40004.54068081225,76.05570768941948,619188.2014405562
51.07191939086111,53363.89826567207,4.339280638314179,792367.8805538899
40.286169967104286,48037.616185434235,55.565295545891615,752620.0148551032
22.59820555059707,88705.11317398855,96.98312950334878,1348326.790897979
41.10594613049112,30123.55669707265,98.14321546755669,438529.0379039368
40.253173226686584,65251.59059078309,28.89350525583232,1018136.5842917383
26.140487885770714,31364.928755444977,44.69851001695519,479097.36543576425
38.39102751418473,76383.66689057494,7.234812890676672,1136679.963289065
36.72972251667655,92406.2502235585,87.46078945285537,1413552.1410783683
46.944954608454175,54768.612309380274,57.2886431608812,836892.0645757491
47.84940159077926,59047.38082119807,39.124967215111184,855750.012249198
20.129288459286094,94193.82691862098,12.164285290426154,1407595.4903190304
35.60679288744414,61679.31109194857,94.72996126419203,936127.6810525339
47.415416038569106,59007.87504396487,53.49168573427838,847400.9462670056
41.64740415326412,66266.32821634432,29.009864979207485,1001112.7989944452
58.25502253585115,75138.37890903615,35.67129788301944,1135817.8213150061
48.95860068609042,28550.67000696251,27.79902091129262,410079.7984637821
25.657918072827194,85688.84221932129,60.579171076841085,1296002.1101957469
21.3167311278202,54840.40219626074,93.06639400227048,827968.4770376899
48.19370607569684,25787.88079179884,85.81268652932988,368474.2668200393
19.246031595456223,82894.61353585705,46.577706667171775,1267002.8742910668
45.531452319852775,50155.99773490177,82.82343686779977,774552.3564420813
62.19082134697301,28029.399607604315,42.887442646356654,420268.16059048724
45.04728636016631,70702.32316346004,25.978406935105166,1062013.6938476658
36.243986531706526,90410.50827469134,98.35809641137637,1376045.342737594
48.2345462667906,91020.2807531189,31.084869229111362,1366773.2938972153
39.53788585310129,96613.07798471785,33.04869886770393,1415973.3846188958
43.643989097848944,89416.43678133504,98.9795939108657,1356421.7227590024
62.248846012496685,20171.27354763802,14.258821823399835,291926.4052599251
36.14682397663639,50419.29331307122,76.2928648129598,753854.0068474826
63.175956499723966,85483.40639244024,93.64546308978993,1317040.2668106304
60.551480171935,49300.24047987793,51.667704433266444,742429.5525197124
27.202183335096933,68123.88051037649,1.2496544085791834,1027164.9282064758
21.259981141132776,68505.35578996256,38.13083546719752,1042986.2821701217
22.73656606473905,49202.02432310584,12.045330246097881,753364.4093847157
18.856425805622838,92357.91418250301,42.20257843243588,1372173.3216480457
22.438819155528634,60258.26763088941,79.21264940258618,907892.4323442089
50.101318350568775,57182.73647500006,44.432443339496245,863965.1108670232
21.345866477630764,99801.09965295167,43.76058701324633,1507670.491391628
32.99185462380678,59480.029125809335,56.122158214965815,903314.7942517105
57.70913961556437,34271.860154286485,58.58736789002034,571403.818286002
19.093780979583816,61045.55382907504,85.77333457109816,897357.0498341765
56.280018681679984,85121.3388415944,31.527188483666198,1301984.715214692
31.247174414349796,82148.82615186251,82.34545517243357,1261212.3801387423
23.553746898217845,83086.54120867768,57.02744112051268,1261389.3350776178
50.74664677211508,76641.90271983294,30.75242542199755,1142129.6993677537
47.56031379865455,40337.42632533506,30.217478356601635,643830.3586233649
59.24118463577149,88966.72686721852,36.75261419346673,1296253.6575598314
52.54833905878263,91475.47723010121,62.64663101937757,1363992.3078977496
55.76360372808789,35532.21572948393,23.850361404634967,561974.5159239961
31.255624910851402,30436.450924111516,92.11302260555448,454457.08804233087
26.33965855764697,98048.39748712897,57.916345833612134,1507918.6493885147
53.27889332712034,89465.91709202943,92.08156192260468,1317285.4504201447
55.92123274556141,91458.89177679573,5.594031499336316,1355200.5511004315
64.55374167403164,90910.11076995161,34.91852567568586,1358664.435563475
37.39303081483705,63334.94592269827,3.2579584080746846,963746.1046993531
35.48485003226081,71712.13893326398,27.952929694699012,1076596.5294916818
54.49140915487385,63629.02817069133,86.33864075459023,950172.3516006703
34.01776639189184,24096.507935226327,4.624361868377884,395195.7253142843
61.74559430336754,79640.2468282218,44.17856289165874,1230490.0578741438
58.345399336621554,60426.56266687042,12.63913997684955,903694.2986822714
38.16271928662586,71816.72598321838,42.26722526677641,1048437.1607945488
53.29094018620037,60211.184398042824,84.04630684217335,865550.9987887567
53.46351508198007,59344.90578579647,62.684032306849396,900494.024233374
22.846821835288832,33743.12875822135,73.9388781878109,524494.512036049
60.419986613939635,42297.09721129191,35.56130742950852,641320.613747089
41.74686150504928,32708.215355516462,94.495371806004,494622.53680618224
56.843500907063856,35653.303650027396,71.21694728417052,524277.1374656
33.04233124843876,97838.19043362439,42.75808310916856,1486002.8756951268
60.08959173932142,32249.075661775874,43.22001522247844,522900.7384220095
36.29247890050567,41541.63394441661,91.94973361638647,584149.880408543
18.509369619574024,67247.1726190868,58.06406465010379,1012342.6592067436
60.552952891705395,68814.28609893135,70.93154178040113,1018412.8540246153
22.290473808948278,32317.930379506324,42.28648722680391,460182.5405496073
33.007740966749495,83497.39406281698,23.145583711706696,1235191.4709362336
62.652912451387834,82816.22943302599,72.63236990744744,1255463.427733592
62.678535906065136,38985.41633631129,61.174553441997396,598507.2743555533
44.951580741794444,43093.304214036834,50.632945162053154,681054.8342414665
47.69634897198057,95039.02923675976,62.77807305945192,1431238.0329840255
39.07693953298103,86053.71567835825,21.62027302035913,1261032.071973312
31.780906269809034,75823.7626450019,79.59993194666367,1137910.857890207
33.44723363238605,26578.65772084804,94.86811769701028,376286.7567047288
49.608367435620806,53461.12647220606,89.21921127260258,783277.0630290069
53.36160288357096,64744.14976614616,32.8221387853947,988307.043689158
55.20421505511488,34992.903038702156,41.19457155492551,534329.2058429718
55.112052711344035,55858.126568657965,81.03182767995855,855174.3309656895
22.286686843288447,68082.07019909521,59.91659595163578,1019304.0629094264
41.23775432102133,46190.134409231934,55.24352992398827,714074.9849501962
20.705261720782282,82475.58551603898,92.73755478581107,1234072.7773919902
43.82785746921557,87235.96653110444,54.066471136728026,1336311.4331961037
38.75193356454872,45888.75755472566,51.97892927914368,700611.6614459612
59.72209658964009,87092.57235939657,5.1598405353696055,1307845.8689471525
34.4930055899477,28286.1252882412,7.872278900423626,433878.6702630395
23.502149772097475,87018.3278898125,1.7346104801843678,1310152.7258254103
24.720609056483283,32220.03453340933,91.41117835257973,520469.8543979632
53.79099969072119,26634.172200778085,41.43027934175236,409959.24546015426
47.05624897586427,71342.0323552809,47.38757623720784,1075568.794371082
